    247.5000          0.5000
    247.6021          1.6667
    247.7040          2.8338
    247.8058          4.0014
    247.9073          5.1701
    248.0085          6.3401
    248.1091          7.5116
    248.2092          8.6851
    248.3087          9.8609
    248.4074         11.0393
    248.5053         12.2206
    248.6022         13.4051
    248.6982         14.5932
    248.7930         15.7852
    248.8866         16.9814
    248.9789         18.1822
    249.0697         19.3878
    249.1591         20.5985
    249.2470         21.8148
    249.3331         23.0370
    249.4175         24.2652
    249.5000         25.5000
    249.5809         26.7415
    249.6615         27.9894
    249.7438         29.2435
    249.8293         30.5034
    249.9200         31.7689
    250.0175         33.0395
    250.1236         34.3149
    250.2401         35.5949
    250.3687         36.8792
    250.5113         38.1673
    250.6695         39.4589
    250.8451         40.7538
    251.0398         42.0516
    251.2556         43.3520
    251.4940         44.6547
    251.7569         45.9593
    252.0460         47.2655
    252.3631         48.5730
    252.7100         49.8815
    253.0884         51.1906
    253.5000         52.5000
    253.9460         53.8090
    254.4246         55.1150
    254.9334         56.4153
    255.4700         57.7067
    256.0319         58.9866
    256.6168         60.2518
    257.2222         61.4995
    257.8457         62.7269
    258.4850         63.9309
    259.1375         65.1087
    259.8008         66.2574
    260.4726         67.3740
    261.1505         68.4556
    261.8319         69.4993
    262.5146         70.5023
    263.1960         71.4615
    263.8737         72.3741
    264.5454         73.2372
    265.2086         74.0478
    265.8610         74.8030
    266.5000         75.5000
    267.1236         76.1370
    267.7310         76.7169
    268.3216         77.2441
    268.8949         77.7227
    269.4505         78.1570
    269.9877         78.5510
    270.5061         78.9091
    271.0052         79.2354
    271.4845         79.5342
    271.9434         79.8096
    272.3813         80.0659
    272.7980         80.3072
    273.1927         80.5377
    273.5650         80.7618
    273.9143         80.9835
    274.2402         81.2070
    274.5422         81.4366
    274.8196         81.6766
    275.0721         81.9309
    275.2991         82.2040
    275.5000         82.5000
    275.6748         82.8220
    275.8249         83.1688
    275.9523         83.5383
    276.0588         83.9281
    276.1463         84.3361
    276.2166         84.7599
    276.2718         85.1974
    276.3136         85.6463
    276.3439         86.1043
    276.3647         86.5693
    276.3777         87.0390
    276.3850         87.5111
    276.3883         87.9834
    276.3897         88.4536
    276.3908         88.9196
    276.3937         89.3791
    276.4002         89.8297
    276.4122         90.2694
    276.4315         90.6958
    276.4602         91.1068
    276.5000         91.5000
    276.5529         91.8744
    276.6208         92.2336
    276.7059         92.5823
    276.8102         92.9254
    276.9357         93.2675
    277.0844         93.6135
    277.2585         93.9680
    277.4600         94.3359
    277.6908         94.7220
    277.9532         95.1308
    278.2490         95.5674
    278.5803         96.0363
    278.9493         96.5424
    279.3579         97.0904
    279.8082         97.6851
    280.3022         98.3312
    280.8420         99.0335
    281.4297         99.7968
    282.0672        100.6258
    282.7566        101.5253
    283.5000        102.5000
    284.2977        103.5531
