248.0	1.000
250.0	26.00
254.0	53.00
267.0	76.00
276.0	83.00
277.0	92.00
284.0	103.0
300.0	134.0
291.0	160.0
290.0	181.0
290.0	221.0
300.0	245.0
297.0	305.0
298.0	345.0
316.0	373.0
323.0	430.0
312.0	474.0
312.0	482.0
315.0	504.0
311.0	531.0
321.0	562.0
321.0	581.0
333.0	601.0
326.0	617.0
327.0	631.0
334.0	646.0
311.0	681.0
306.0	700.0
313.0	711.0
358.0	747.0
363.0	776.0
366.0	803.0
379.0	828.0
333.0	900.0
287.0	926.0
247.0	939.0
345.0	960.0
